identifier,author,name,genre,text,url,ipfsHash,type,usageInfo,txHash,iscnId
288,劉長卿,江州重別薛六柳八二員外,七言律詩,生涯豈料承優詔，世事空知學醉歌。江上月明胡雁過，淮南木落楚山多。寄身且喜滄洲近，顧影無如白髮何。今日龍鍾人共老，愧君猶遣慎風波。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000064&id=00000288,QmWy5eiaZVXRtrhzcecsJ9i97NurrPdCPWgcM3BWuFkRCM,CreativeWork,No Rights Reserved,74796E14A8E8E7E4D4B9CAEFBDB6011841CC73560BE361B49578398DA7EECFB9,iscn://likecoin-chain/iHBEtj1ypFXgtr6yZmNJ1VsxM4X9gH91zFa4c2QLXR4/1
289,劉長卿,長沙過賈誼宅,七言律詩,三年謫宦此棲遲，萬古惟留楚客悲。秋草獨尋人去後，寒林空見日斜時。漢文有道恩猶薄，湘水無情弔豈知。寂寂江山搖落處，憐君何事到天涯。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000064&id=00000289,QmRDW8tDVdynd5jqDoZJCLQbakqpWL1MX8MY3Bn1xtph2h,CreativeWork,No Rights Reserved,8384404EF2B4883A81828245B475E22FB928902925EAF5BC0F75609D41C8FD47,iscn://likecoin-chain/TL0GTK2d7G5tu248_MZOHoJsB6foFsW-UCp_oB81VBU/1
290,劉長卿,自夏口至鸚鵡洲夕望岳陽寄源中丞,七言律詩,汀洲無浪復無煙，楚客相思益渺然。漢口夕陽斜度鳥，洞庭秋水遠連天。孤城背嶺寒吹角，獨戍臨江夜泊船。賈誼上書憂漢室，長沙謫去古今憐。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000064&id=00000290,QmPwWhAcus4L5oUVocVaLu1FP9bgmti14ZqEAr39jtfokb,CreativeWork,No Rights Reserved,11108BB90FC71CF2E340D1C6130EEA59754F7B0F5FE2A006A5EBCAFD4532BBAB,iscn://likecoin-chain/64tB75ACiRXoWibF0jeMDp7QuzlfzA16RrurliRJ8cU/1
291,劉長卿,送靈澈,五言絕句,蒼蒼竹林寺，杳杳鐘聲晚。荷笠帶斜陽，青山獨歸遠。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000064&id=00000291,QmSkorssaCfpKuJqe4jYnBL7A8mxMByZyrWc1K1p47pxm8,CreativeWork,No Rights Reserved,1D06B0F5A71C5DAA608F4853CF8761A16161F6C7F52E8401BC272BC3EB7622B7,iscn://likecoin-chain/FozRTmdRLviS_N4NfqIfd6P1t8tstr7oxtPkL3kFxXs/1
292,劉長卿,聽彈琴,五言絕句,泠泠七絃上，靜聽松風寒。古調雖自愛，今人多不彈。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000064&id=00000292,QmTwxf8J7rkARhjUEoqjANkamyH8Nr6bujT7F3TUvKHa29,CreativeWork,No Rights Reserved,DBA1B9F602471D4EF63022AA9928101BCE4888DB679090FAFE2A0B6F11A7ED8C,iscn://likecoin-chain/u-vsrulZ8nXIiUgxB4nEi-GBM1vIXRwbbaRC4cJH3MY/1
293,劉長卿,送上人,五言絕句,孤雲將野鶴，豈向人間住。莫買沃洲山，時人已知處。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000064&id=00000293,QmRFvbbyvfTANqZ9cLzvVfswYATHDLPzQERHPZKFAxztUW,CreativeWork,No Rights Reserved,736C8C106A1CC0B1BF1C70031D88631A955397C2350B1239C7935536F4E4F4E7,iscn://likecoin-chain/qXbezOEIGDe1HWhMXfltbK7JSKlxDupX4giw-kCtheU/1
294,劉禹錫,蜀先主廟,五言律詩,天地英雄氣，千秋尚凜然。勢分三足鼎，業復五銖錢。得相能開國，生兒不象賢。淒涼蜀故妓，來舞魏宮前。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000065&id=00000294,QmfEjVGU8SdWePrps967Bg1ZSbTK9ZiRkRwSHVyGZ7Mjqj,CreativeWork,No Rights Reserved,334244B0D2E941A3C8530E7BFD021F335B64F7D909743697218F4E31371B9BAB,iscn://likecoin-chain/-i-VUH6mLzoMct2t9IcnKsHI1lr2DSzi-pEMvBixYpU/1
295,劉禹錫,西塞山懷古,七言律詩,王濬樓船下益州，金陵王氣黯然收。千尋鐵鎖沈江底，一片降旛出石頭。人世幾回傷往事，山形依舊枕寒流。從今四海為家日，故壘蕭蕭蘆荻秋。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000065&id=00000295,QmSK8NyiHXWdoonoPp2zFdduz3bRq7erG1PhikgK8H6dmZ,CreativeWork,No Rights Reserved,51E1499A272B31D69B8A8235E65C5083E872666AB275B6FF797C901125532143,iscn://likecoin-chain/wS6H3-wiajGY39FchEQZYSL1xAqXiKYMsEZ41P5Ymeg/1
296,劉禹錫,烏衣巷,七言絕句,朱雀橋邊野草花，烏衣巷口夕陽斜。舊時王謝堂前燕，飛入尋常百姓家。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000065&id=00000296,QmShDegAm3kQQsc629WFWSwdjpQfYwgUrR4t5VdUiWw32r,CreativeWork,No Rights Reserved,2EDBEA07A910DACA457109F536E9CC7D3F97104D623F116F651F5CEDC18C0223,iscn://likecoin-chain/U3SG51y5kWydLYP7r4pNBlJV0cJyAcEgli_JnIvC2JE/1
297,劉禹錫,春詞,七言絕句,新妝宜面下朱樓，深鎖春光一院愁。行到中庭數花朵，蜻蜓飛上玉搔頭。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000065&id=00000297,QmXnCHKDekCozPXC8Usi8FrZvxB9imVEduT9ULZhPtcm9n,CreativeWork,No Rights Reserved,AF8AF0A9FE39CA0DEC17A570781C174A0713A8CAABC8A2DA7022F147754ECD38,iscn://likecoin-chain/AqkHic-vWGx2HvFRFoeYcPMlfQ45I6KmAdMmbIJfeOs/1
298,劉慎虛,闕題,五言律詩,道由白雲盡，春與青溪長。時有落花至，遠隨流水香。閒門向山路，深柳讀書堂。幽映每白日，清輝照衣裳。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000066&id=00000298,QmfCR8paZQx7ikm1hHJYRaBPM6zYXRs5pnWsc76k2yp7NM,CreativeWork,No Rights Reserved,7C11DC6E8886CE2BA558737C27A52095CAEC3EAD08D4F33CDC10A71266D0FBF3,iscn://likecoin-chain/5Tvmp2mU2ZCpEhodxKOAeKzDLs1uU8mF3lwUrpzJZWs/1
299,鄭畋,馬嵬坡,七言絕句,玄宗回馬楊妃死，雲雨難忘日月新。終是聖明天子事，景陽宮井又何人。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000067&id=00000299,QmQpqryLKmyRc3naypYwxcSc63uY9exqzp6T7XenKxxRcB,CreativeWork,No Rights Reserved,7000382CBB8A58BE11FEDDE95766D60B1C5719AF30ABF93E1ED1ACBADB6D1D76,iscn://likecoin-chain/Heovh5btuIwxy77XMZSnX-bV34EICZvR7WUNzHIqm9M/1
300,盧綸,送李端,五言律詩,故關衰草遍，離別正堪悲。路出寒雲外，人歸暮雪時。少孤為客早，多難識君遲。掩淚空相向，風塵何所期。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000068&id=00000300,QmSHzxSv36572GaCYcgqeTfSC6BZV9PozRuxCAAkLdaAwK,CreativeWork,No Rights Reserved,66F0322C074CA25284BA49C48DC19AD4227A2B9238FCE14F26D3A4BDF7435ECF,iscn://likecoin-chain/8jQjvApMEb21mpKOJprKPgKLuq-IvqCEYXKv3fNrqHU/1
301,盧綸,晚次鄂縣,七言律詩,雲開遠見漢陽城，猶是孤帆一日程。估客晝眠知浪靜，舟人夜語覺潮生。三湘愁鬢逢秋色，萬里歸心對月明。舊業已隨征戰盡，更堪江上鼓鼙聲？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000068&id=00000301,QmYQJ64weCzxxfN7buHb9DN98nyg1ov6dx5JzWoagCnFTh,CreativeWork,No Rights Reserved,65669F09AF432BE5D664EE1DEF80A54D6BB1344495F0C2E9A4A0DA835602D125,iscn://likecoin-chain/cOMPN-LZTfEcgSB0qrE2Q0imetEdT1QpFuEOtNsoNlk/1
302,盧綸,塞下曲四首之一,樂府,鷲翎金僕姑，燕尾繡蝥弧。獨立揚新令，千營共一呼。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000068&id=00000302,QmcebMnZniQWNKKQibkLg8kyovURWAFERSDDL6YWhHqnGB,CreativeWork,No Rights Reserved,BB6297135A2C425300F73B9DFB2EAF49ADE9738BD272B0CF29DDB5EBA66AA4C6,iscn://likecoin-chain/TbPkjV8o-Pjjda5e74uyPpY8A42k-JZF3W6FupIrquY/1
303,盧綸,塞下曲四首之二,樂府,林暗草驚風，將軍夜引弓。平明尋白羽，沒在石稜中。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000068&id=00000303,QmVybfDiWHRnzEnY8RYHR2czE1E9D38gasQEyojfNtxrm3,CreativeWork,No Rights Reserved,0438F5C20227840F58754331AD6967C34351A4D15424E92FE08B9B1A465B833A,iscn://likecoin-chain/3cCgYDlwOThTBOLJ-q-V-R3GIPiCDlB2Mho0AUH3ejo/1
304,盧綸,塞下曲四首之三,樂府,月黑雁飛高，單于夜遁逃。欲將輕騎逐，大雪滿弓刀。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000068&id=00000304,QmYTZmrrqxbMxPvj5HGQDefa7NNsviYfJwWK7HGvjRJtGk,CreativeWork,No Rights Reserved,288B54B0617D34381C801DEA37566AC63FD48DF75A1CB21EFDAE3E6BDE8322C0,iscn://likecoin-chain/-UjGYBeSJ8Jv1EPxswFqpUuYTKHkekuAonwGdpykGx0/1
305,盧綸,塞下曲四首之四,樂府,野幕蔽瓊筵，羌戎賀勞旋。醉和金甲舞，雷鼓動山川。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000068&id=00000305,QmYhRiCrmtc1LkgcyRb1oi1LjFiZL65YYYkZggu1C9Bbys,CreativeWork,No Rights Reserved,E4036505935AF8C7DD282FD1E24E57A559AEF87D156416B7BCB3A44FBED3B397,iscn://likecoin-chain/0HhXVPOY5kN28CY8mo7foINjFm2qQp2wdTvUOpNpRX4/1
306,錢起,送僧歸日本,五言律詩,上國隨緣住，來途若夢行。浮天滄海遠，去世法舟輕。水月通禪寂，魚龍聽梵聲。惟憐一燈影，萬里眼中明。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000069&id=00000306,QmXTK4JL8xXX5SU3Ym1amUnN7XqNRyQhLsXNmSj5xiChRt,CreativeWork,No Rights Reserved,3E10502079D7FAE56E4EF955FBD1A56F73376BDFFB37F93981632B96361C0931,iscn://likecoin-chain/y6B7fAivp8c9vTzLIqAHRzz0LtD8FBQY75Sl0wIBptk/1
307,錢起,谷口書齋寄楊補闕,五言律詩,泉壑帶芳茨，雲霞生薜帷。竹憐新雨後，山愛夕陽時。閒鷺棲常早，秋花落更遲。家僮掃蘿徑，昨與故人期。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000069&id=00000307,Qmdi9AASoA1EXE3FcHnUDYjk25z1hCM95fY1WyWtpXdQ2t,CreativeWork,No Rights Reserved,061CE027DC70B08109FDB26BFE8475C9A0B686853AA396E7EC0D801F6506B62F,iscn://likecoin-chain/H2J-4tY07KxRR5tR9YBNRMncZjIjs_CHvJhuwInXbdM/1
308,錢起,贈闕下裴舍人,七言律詩,二月黃鸝飛上林，春城紫禁曉陰陰。長樂鐘聲花外盡，龍池柳色雨中深。陽和不散窮途恨，霄漢長懸捧日心。獻賦十年猶未遇，羞將白髮對華簪。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000069&id=00000308,QmT7roSujtdALoad58CcaoR3hsyc49jdDPTyZtfKi7XA8J,CreativeWork,No Rights Reserved,19872542E4615E561391483ADFE614026341C5AA24F060FB5CA2FB62CB20AA26,iscn://likecoin-chain/hpMQ_oYAE5Toc5x70ckRMfQBRB3ZZCtnGwcSdlkQvxA/1
309,駱賓王,在獄詠蟬并序,五言律詩,西陸蟬聲唱，南冠客思深。不堪玄鬢影，來對白頭吟。露重飛難進，風多響易沉。無人信高潔，誰為表予心？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000070&id=00000309,QmcxsqmeEyxrij98DsGAxKt5zmDyKVa7qoqZhPatMfLZDd,CreativeWork,No Rights Reserved,18876192564AF60E5D1657DB8E00E2AFC1123AD12C4C437ACF4C0D06EB6C3E0F,iscn://likecoin-chain/mZuZHW2j5w6h2LsdIi7173F6c1DByVA0l7EktoHJbQQ/1
310,戴叔倫,江鄉故人偶集客舍,五言律詩,天秋月又滿，城闕夜千重。還作江南會，翻疑夢裡逢。風枝驚暗鵲，露草覆寒蟲。羈旅長堪醉，相留畏曉鐘。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000071&id=00000310,QmRYgpEuiv1MHiu8faTddB6akvVtjxggE1aa62ZFE8fEc7,CreativeWork,No Rights Reserved,5D583073348268E5B59F7DD644F30E9FD96C7C862900E27FA65285FEC26177D3,iscn://likecoin-chain/tgcT9wh980dSdkEpc4cpBvIbB5QKSpyHYrhCkab_vPg/1
311,薛逢,宮詞,七言律詩,十二樓中盡曉妝，望仙樓上望君王。鎖銜金獸連環冷，水滴銅龍晝漏長。雲髻罷梳還對鏡，羅衣欲換更添香。遙窺正殿簾開處，袍褲宮人掃御床。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000072&id=00000311,QmYyLGMzEgd85ZEfFJYt6LB477kB1WtXQAgQkrs5WvjkqQ,CreativeWork,No Rights Reserved,77B90A4C3E00751D1941A3E41FC068B8BD3FF6188576B1806F8C70C0981FE37E,iscn://likecoin-chain/DXDtqxih749UELMIna5-PX8Nt5eiKeo9xfIj0QToc20/1
312,韓翃,酬程延秋夜即事見贈,五言律詩,長簟迎風早，空城澹月華。星河秋一雁，砧杵夜千家。節候看應晚，心期臥已賒。向來吟秀句，不覺已鳴鴉。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000073&id=00000312,QmfFQRb5ttzG2rSLARWMSqn4Zbzgt2ZUjeGAE2jHPmyc3o,CreativeWork,No Rights Reserved,F950E2ADFF8DCA27BD6FC976CD63BBDB541EB350BD50CACAB655328D267BA095,iscn://likecoin-chain/yGLbIJQ22unJtrMqUWGKus-1xUAbG89FLzNjzFXTPik/1
313,韓翃,同題仙遊觀,七言律詩,仙臺初見五城樓，風物淒淒宿雨收。山色遙連秦樹晚，砧聲近報漢宮秋。疏松影落空壇靜，細草春香小洞幽。何用別尋方外去，人間亦自有丹邱。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000073&id=00000313,QmcArEbhKDG915BYQq4VBz7CMYnNkR5n7eDDFFJYTZpw9G,CreativeWork,No Rights Reserved,8490F6E63A61BBB1F699A991DBA4566F44AE8A39CDE23BFFA6F8EC44F50521E7,iscn://likecoin-chain/ctxPtgc6ruGBTH-HEQIkOWb16HohplsKqiHOgy9eEHE/1
314,韓翃,寒食,七言絕句,春城無處不飛花，寒食東風御柳斜。日暮漢宮傳蠟燭，輕煙散入五侯家。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000073&id=00000314,QmeEgqLG4zfahUMW2NpMhp3H4zB6AZBBuPWCguukX2sG7Y,CreativeWork,No Rights Reserved,5419BD0526D098F6DFFD85495541437557DAFC0BDF3C99EC6399F405CF86DD28,iscn://likecoin-chain/w68tJ6-czOW3m2fP4jOSImX4khGYYXTKwsRC3nJYxpo/1
315,韓偓,已涼,七言絕句,碧闌干外繡簾垂，猩色屏風畫折枝。八尺龍鬚方錦褥，已涼天氣未寒時。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000074&id=00000315,QmQ9PJWuZRHJhxywExuRDGBbXL7C7tZDT3PU1MDkUL2PBf,CreativeWork,No Rights Reserved,8C7FC5E99E953DE9CD55C69D43342FD694D9A84F4E2A8D6C4E7B6D70EC66B771,iscn://likecoin-chain/yzebVJZVz9TqNC-omk2Als-ex0ewkXQQZ-1LsXr6Er0/1
316,韓愈,山石,七言古詩,山石犖确行徑微，黃昏到寺蝙蝠飛。升堂坐階新雨足，芭蕉葉大梔子肥。僧言古壁佛畫好，以火來照所見稀。鋪床拂席置羹飯，疏糲亦足飽我飢。夜深靜臥百蟲絕，清月出嶺光入扉。天明獨去無道路，出入高下窮煙霏。山紅澗碧紛爛熳，時見松櫪皆十圍。當流赤足踏澗石，水聲激激風生衣。人生如此自可樂，豈必局促為人鞿。嗟哉吾黨二三子，安得至老不更歸。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000075&id=00000316,Qmf7gLRQHExY9dyuqbxdcgidhCKSAYddCw1iep654jJY2u,CreativeWork,No Rights Reserved,95004CA86BDE7979E28CD6D424CDB0668FD9AF3BDB2934213C3D7A1C7BEFE716,iscn://likecoin-chain/i2jBDP02vV5eXjhcUX77Ewv8SBdxHbqhwSTZ40k1MqI/1
317,韓愈,八月十五夜贈張功曹,七言古詩,纖雲四捲天無河，清風吹空月舒波。沙平水息聲影絕，一杯相屬君當歌。君歌聲酸辭且苦，不能聽終淚如雨。洞庭連天九疑高，蛟龍出沒猩鼯號。十生九死到官所，幽居默默如藏逃。下床畏蛇食畏藥，海氣濕熱熏腥臊。昨者州前搥大鼓，嗣皇繼聖登夔皋。赦書一日行千里，罪從大辟皆除死。遷者追迴流者還，滌瑕蕩垢清朝班。州家申名使家抑，坎軻祇得移荊蠻。判司卑官不堪說，未免捶楚塵埃間。同時輩流多上道，天路幽險難追攀。君歌且休聽我歌，我歌今與君殊科：一年明月今宵多，人生由命非由他，有酒不飲奈明何。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000075&id=00000317,QmX3uHAnsBJ4MZapudKX8DxseJYMquWGnCGq2f3dNhGZ2Y,CreativeWork,No Rights Reserved,9F35BBCCF0B63FFB655A2DBA35A95CDBB1515A378EA499DB1F24243D991DDAD5,iscn://likecoin-chain/Z_CxH6KI5maTABWB-SFUMccTHZWNaUDa3stklftG07Q/1
318,韓愈,謁衡嶽廟遂宿嶽寺題門樓,七言古詩,五嶽祭秩皆三公，四方環鎮嵩當中。火維地荒足妖怪，天假神柄專其雄。噴雲泄霧藏半腹，雖有絕頂誰能窮？我來正逢秋雨節，陰氣晦昧無清風。潛心默禱若有應，豈非正直能感通？須臾靜掃眾峰出，仰見突兀撐青空。紫蓋連延接天柱，石廩騰擲堆祝融。森然魄動下馬拜，松柏一徑趨靈宮。粉牆丹柱動光彩，鬼物圖畫填青紅。升階傴僂薦脯酒，欲以菲薄明其衷。廟內老人識神意，睢盱探伺能鞠躬。手持盃珓導我擲，云此最吉餘難同。竄逐蠻荒幸不死，衣食纔足甘長終。侯王將相望久絕，神縱欲福難為功。夜投佛寺上高閣，星月掩映雲朣朧。猿鳴鐘動不知曙，杲杲寒日生於東。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000075&id=00000318,QmWcywh2MEmG5Dj771yXkUacrkvMMHMGycwmTZzNSzbKXg,CreativeWork,No Rights Reserved,F13795E9ACD4823A3FEC2679F09A76D5A3FEFC491D72A1EB182514DD539B8D2B,iscn://likecoin-chain/c3ObEWMOvbxWGky3agubmlV_JL-Ca6W-fhQXk_lGrsE/1
319,韓愈,石鼓歌,七言古詩,張生手持石鼓文，勸我試作石鼓歌。少陵無人謫仙死，才薄將奈石鼓何。周綱陵夷四海沸，宣王憤起揮天戈。大開明堂受朝賀，諸侯劍佩鳴相磨。蒐於岐陽騁雄俊，萬里禽獸皆遮羅。鐫功勒成告萬世，鑿石作鼓隳嵯峨。從臣才藝咸第一，揀選撰刻留山阿。雨淋日炙野火燎，鬼物守護煩撝呵。公從何處得紙本，毫髮盡備無差訛。辭嚴義密讀難曉，字體不類隸與蝌。年深豈免有缺畫，快劍斫斷生蛟鼉。鸞翔鳳翥眾仙下，珊瑚碧樹交枝柯。金繩鐵索鎖鈕壯，古鼎躍水龍騰梭。陋儒編詩不收入，二雅褊迫無委蛇。孔子西行不到秦，掎摭星宿遺羲娥。嗟予好古生苦晚，對此涕淚雙滂沱。憶昔初蒙博士徵，其年始改稱元和。故人從軍在右輔，為我度量掘臼科。濯冠沐浴告祭酒，如此至寶存豈多？氈包席裹可立致，十鼓祇載數駱駝。薦諸太廟比郜鼎，光價豈止百倍過？聖恩若許留太學，諸生講解得切磋。觀經鴻都尚填咽，坐見舉國來奔波。剜苔剔蘚露節角，安置妥帖平不頗。大廈深簷與蓋覆，經歷久遠期無佗。中朝大官老於事，詎肯感激徒媕婀。牧童敲火牛礪角，誰復著手為摩挲。日銷月鑠就埋沒，六年西顧空吟哦。羲之俗書趁姿媚，數紙尚可博白鵝。繼周八代爭戰罷，無人收拾理則那？方今太平日無事，柄任儒術崇丘軻。安能以此上論列，願借辨口如懸河。石鼓之歌止於此，嗚呼吾意其蹉跎。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000075&id=00000319,QmfYVb3c1TMPTkqZYCtiEsdc9Ph6zZoH7yJHVheEfywwjp,CreativeWork,No Rights Reserved,,
320,顧況,宮詞,七言絕句,玉樓天半起笙歌，風送宮嬪笑語和。月殿影開聞夜漏，水晶簾捲近秋河。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000076&id=00000320,QmX3S8JriN15NBy5FxUUDxH2GELtv9yXqWXK6amgvZNMTR,CreativeWork,No Rights Reserved,CCFB9385E1BAE9D63FD8875D71A2B88D9A9117C0D1C10FB9BA499347BD248245,iscn://likecoin-chain/w1n0ynn93QTPRJ4ptRRdTRbo16u_cQpf-5vLKfzxMM8/1
321,權德輿,玉臺體,五言絕句,昨夜裙帶解，今朝蟢子飛。鉛華不可棄，莫是蒿（上蒿下木）砧歸？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000077&id=00000321,Qmet1aAer8ZkDbQN3B7WvouUoNc7tRUzF8Cmt7UwzBYhqM,CreativeWork,No Rights Reserved,044383A543A1F85F0FD533050620FF1EC0A8A62B1AACEEEBCA7FF70D54EFD6F8,iscn://likecoin-chain/_2HPrO5UsWDncfo8yGDKk3DXEtGnuv95cOpRsOQGZhM/1
322,李白,登金陵鳳凰臺,七言律詩,鳳凰臺上鳳凰遊，鳳去臺空江自流。吳宮花草埋幽徑，晉代衣冠成古丘。三山半茖青天外，二水中分白鷺洲。總為浮雲能蔽日，長安不見使人愁。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000016&id=00000322,QmPUjxGywhmrsQwdu2LRHnMrdJQQTVjjEexLm4RjvvmBEp,CreativeWork,No Rights Reserved,54DA6FC4A56E57B34F0B1B7EE2B3664C014EFC5D71C4FF4BCDD03AA0C67EC663,iscn://likecoin-chain/TeGmHobPKXFvxXMkLPX2OeVuGuMSLuYRLNyXDKaJDNg/1
